UniProt ID,Gene,Protein name
O15182,CETN3,Centrin-3
Q6IQ19,CCSAP,"Centriole, cilia and spindle-associated protein"
Q7Z7A1,CNTRL,Centriolin
P49454,CENPF,Centromere protein F
Q9H3R5,CENPH,Centromere protein H
Q9HC77,CENPJ,Centromere protein J
Q9NSP4,CENPM,Centromere protein M
Q7L2Z9,CENPQ,Centromere protein Q
Q13352,ITGB3BP,Centromere protein R
Q8N2Z9,CENPS,Centromere protein S
Q96BT3,CENPT,Centromere protein T
Q7Z7K6,CENPV,Centromere protein V
Q5EE01,CENPW,Centromere protein W
Q02224,CENPE,Centromere-associated protein E
O43264,ZW10,Centromere/kinetochore protein zw10 homolog
O60308,CEP104,Centrosomal protein of 104 kDa
Q8N8E3,CEP112,Centrosomal protein of 112 kDa
Q96LK0,CEP19,Centrosomal protein of 19 kDa
Q9BYV8,CEP41,Centrosomal protein of 41 kDa
Q96MT8,CEP63,Centrosomal protein of 63 kDa
Q76N32,CEP68,Centrosomal protein of 68 kDa
Q9P209,CEP72,Centrosomal protein of 72 kDa
Q8TAP6,CEP76,Centrosomal protein of 76 kDa
Q16739,UGCG,Ceramide glucosyltransferase
Q9HA82,CERS4,Ceramide synthase 4
Q8N5B7,CERS5,Ceramide synthase 5
Q6ZMG9,CERS6,Ceramide synthase 6
Q5TA50,CPTP,Ceramide-1-phosphate transfer protein
Q5TA50,CPTP,Ceramide-1-phosphate transfer protein
O95813,CER1,Cerberus
Q01850,CDR2,Cerebellar degeneration-related protein 2
P23435,CBLN1,Cerebellin-1
Q8IUK8,CBLN2,Cerebellin-2
Q6UW01,CBLN3,Cerebellin-3
Q9NTU7,CBLN4,Cerebellin-4
Q9BSQ5,CCM2,Cerebral cavernous malformations 2 protein
Q49AH0,CDNF,Cerebral dopamine neurotrophic factor
Q49AH0,CDNF,Cerebral dopamine neurotrophic factor
O75503,CLN5,Ceroid-lipofuscinosis neuronal protein 5:Cytoplasmic domain
O75503,CLN5,Ceroid-lipofuscinosis neuronal protein 5:Lumenal domain
Q9NWW5,CLN6,Ceroid-lipofuscinosis neuronal protein 6
P00450,CP,Ceruloplasmin
Q9UFW8,CGGBP1,CGG triplet repeat-binding protein 1
O00408,PDE2A,"cGMP-dependent 3',5'-cyclic phosphodiesterase"
Q13976,PRKG1,"cGMP-dependent protein kinase 1, beta isozyme"
Q14432,PDE3A,"cGMP-inhibited 3',5'-cyclic phosphodiesterase A"
O76074,PDE5A,"cGMP-specific 3',5'-cyclic phosphodiesterase"
O76074,PDE5A,"cGMP-specific 3',5'-cyclic phosphodiesterase"
P49368,CCT3,"Chaperonin containing TCP1, subunit 3"
Q9HD42,CHMP1A,Charged multivesicular body protein 1a
Q7LBR1,CHMP1B,Charged multivesicular body protein 1b
O43633,CHMP2A,Charged multivesicular body protein 2a
Q9UQN3,CHMP2B,Charged multivesicular body protein 2b
Q9Y3E7,CHMP3,Charged multivesicular body protein 3
Q9BY43,CHMP4A,Charged multivesicular body protein 4a
Q9H444,CHMP4B,Charged multivesicular body protein 4b
Q96CF2,CHMP4C,Charged multivesicular body protein 4c
Q9NZZ3,CHMP5,Charged multivesicular body protein 5
Q96FZ7,CHMP6,Charged multivesicular body protein 6
Q8WUX9,CHMP7,Charged multivesicular body protein 7
O60921,HUS1,Checkpoint protein HUS1
Q9BWS9,CHID1,Chitinase domain-containing protein 1
P36222,CHI3L1,Chitinase-3-like protein 1
Q15782,CHI3L2,Chitinase-3-like protein 2
Q9BT22,ALG1,Chitobiosyldiphosphodolichol beta-mannosyltransferase
Q13231,CHIT1,Chitotriosidase-1
Q13231,CHIT1,Chitotriosidase-1
Q96S66,CLCC1,Chloride channel CLIC-like protein 1
P51801,CLCNKB,Chloride channel protein ClC-Kb
O00299,CLIC1,Chloride intracellular channel protein 1
O15247,CLIC2,Chloride intracellular channel protein 2
O15247,CLIC2,Chloride intracellular channel protein 2
O95833,CLIC3,Chloride intracellular channel protein 3
Q9Y696,CLIC4,Chloride intracellular channel protein 4
Q9Y696,CLIC4,Chloride intracellular channel protein 4
Q9NZA1,CLIC5,Chloride intracellular channel protein 5
P06307,CCK,Cholecystokinin
Q9Y6A2,CYP46A1,Cholesterol 24-hydroxylase
P05108,CYP11A1,"Cholesterol side-chain cleavage enzyme, mitochondrial"
P11597,CETP,Cholesteryl ester transfer protein
P35790,CHKA,Choline kinase alpha
P28329,CHAT,Choline O-acetyltransferase
Q53GD3,SLC44A4,Choline transporter-like protein 4
P49585,PCYT1A,Choline-phosphate cytidylyltransferase A
Q9Y5K3,PCYT1B,Choline-phosphate cytidylyltransferase B
Q9Y259,CHKB,Choline/ethanolamine kinase
Q9Y259,CHKB,Choline/ethanolamine kinase
Q9Y6K0,CEPT1,Choline/ethanolaminephosphotransferase 1
P06276,BCHE,Cholinesterase
P06276,BCHE,Cholinesterase
O15335,CHAD,Chondroadherin
P02458,COL2A1,Chondrocalcin
Q8N6G5,CSGALNACT2,Chondroitin sulfate N-acetylgalactosaminyltransferase 2
Q6UVK1,CSPG4,Chondroitin sulfate proteoglycan 4
O95196,CSPG5,Chondroitin sulfate proteoglycan 5
Q9H9P2,CHODL,Chondrolectin
Q9Y5P2,CSAG2,Chondrosarcoma-associated gene 2/3 protein
Q9H2X0,CHRD,Chordin
Q9BU40,CHRDL1,Chordin-like protein 1
Q6WN34,CHRDL2,Chordin-like protein 2
P0DN86,CGB3,Choriogonadotropin subunit beta 3
P0DN86,CGB3,Choriogonadotropin subunit beta 3
A6NKQ9,CGB1,Choriogonadotropin subunit beta variant 1
Q6NT52,CGB2,Choriogonadotropin subunit beta variant 2
P0DML2 | P0DML3,CSH1 | CSH2,Chorionic somatomammotropin hormone
P0DML3 | P0DML2,CSH2 | CSH1,Chorionic somatomammotropin hormone
P0DML3 | P0DML2,CSH2 | CSH1,Chorionic somatomammotropin hormone
P0DML2,CSH1,Chorionic somatomammotropin hormone 1
Q13111,CHAF1A,Chromatin assembly factor 1 subunit A
Q13112,CHAF1B,Chromatin assembly factor 1 subunit B
Q8IXM2,BAP18,Chromatin complexes subunit BAP18
Q9HAF1,MEAF6,Chromatin modification-related protein MEAF6
P83916,CBX1,Chromobox protein homolog 1
Q14781,CBX2,Chromobox protein homolog 2
Q13185,CBX3,Chromobox protein homolog 3
P45973,CBX5,Chromobox protein homolog 5
O95931,CBX7,Chromobox protein homolog 7
Q9HC52,CBX8,Chromobox protein homolog 8
Q14839,CHD4,Chromodomain helicase-DNA-binding protein 4
Q8N8U2,CDYL2,Chromodomain Y-like protein 2
Q86WJ1,CHD1L,Chromodomain-helicase-DNA-binding protein 1-like
Q9P2D1,CHD7,Chromodomain-helicase-DNA-binding protein 7
P10645,CHGA,Chromogranin-A
P10645,CHGA,Chromogranin-A
Q5TGL8,PXDC1,chromosome 6 open reading frame 145
P0CG13,CHTF8,Chromosome transmission fidelity protein 8 homolog
P23946,CMA1,Chymase
Q99895,CTRC,Chymotrypsin-C
Q99895,CTRC,Chymotrypsin-C
Q9UNI1,CELA1,Chymotrypsin-like elastase family member 1
P08217,CELA2A,Chymotrypsin-like elastase family member 2A
P08861,CELA3B,Chymotrypsin-like elastase family member 3B
P40313,CTRL,Chymotrypsin-like protease CTRL-1
P17538,CTRB1,Chymotrypsinogen B
Q6GPI1,CTRB2,Chymotrypsinogen B2
Q9Y6A4,CFAP20,Cilia- and flagella-associated protein 20
Q6V702,CFAP299,Cilia- and flagella-associated protein 299
Q96G28,CFAP36,Cilia- and flagella-associated protein 36
Q9UL16,CFAP45,Cilia- and flagella-associated protein 45
Q96M91,CFAP53,Cilia- and flagella-associated protein 53
Q5T655,CFAP58,Cilia- and flagella-associated protein 58
P26441,CNTF,Ciliary neurotrophic factor
P26992,CNTFR,Ciliary neurotrophic factor receptor subunit alpha
P26992,CNTFR,Ciliary neurotrophic factor receptor subunit alpha
Q7Z7H3,CATIP,Ciliogenesis-associated TTC17-interacting protein
Q8IYY4,DZIP1L,Cilium assembly protein DZIP1L
Q9ULV3,CIZ1,Cip1-interacting zinc finger protein
O15516,CLOCK,Circadian locomoter output cycles protein kaput
Q8N0X4,CLYBL,"Citrate lyase subunit beta-like protein, mitochondrial"
O75390,CS,"Citrate synthase, mitochondrial"
O14578,CIT,Citron Rho-interacting kinase
P55773,CCL23,Ck-beta-8-1
Q8IZ96,CMTM1,CKLF-like MARVEL transmembrane domain-containing protein 1
Q8IZR5,CMTM4,CKLF-like MARVEL transmembrane domain-containing protein 4
Q9NX76,CMTM6,CKLF-like MARVEL transmembrane domain-containing protein 6
Q7RTU4,BHLHA9,Class A basic helix-loop-helix protein 9
O14503,BHLHE40,Class E basic helix-loop-helix protein 40
Q00610,CLTC,Clathrin heavy chain 1
Q14677,CLINT1,Clathrin interactor 1
P09496,CLTA,Clathrin light chain A
P09497,CLTB,Clathrin light chain B
Q9NY35,CLDND1,Claudin domain-containing protein 1
Q8NHS1,CLDND2,Claudin domain-containing protein 2
O95832,CLDN1,Claudin-1
Q8N6F1,CLDN19,Claudin-19
Q8N7P3,CLDN22,Claudin-22
O14493,CLDN4,Claudin-4
Q5SYC1,CLVS2,Clavesin-2
O95639,CPSF4,Cleavage and polyadenylation specificity factor subunit 4
O43809,NUDT21,Cleavage and polyadenylation specificity factor subunit 5
Q8N684,CPSF7,Cleavage and polyadenylation specificity factor subunit 7
Q05048,CSTF1,Cleavage stimulation factor 50 kDa subunit
Q9H0L4,CSTF2T,Cleavage stimulation factor subunit 2 tau variant
P33240,CSTF2,"Cleavage stimulation factor, 64 kDa subunit"
Q8NC01,CLEC1A,CLEC-1
Q7Z460,CLASP1,CLIP-associating protein 1
Q9C0C6,CIPC,CLOCK-interacting pacemaker
O75153,CLUH,Clustered mitochondria protein homolog
P10909,CLU,Clusterin
Q96AJ1,CLUAP1,Clusterin-associated protein 1
Q15846,CLUL1,Clusterin-like protein 1
Q11203,ST3GAL3,"CMP-N-acetylneuraminate-beta-1,4-galactoside alpha-2,3-sialyltransferase"
Q11206,ST3GAL4,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase"
Q11206,ST3GAL4,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase"
Q11201,ST3GAL1,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1"
Q16842,ST3GAL2,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 2"
Q92187,ST8SIA4,"CMP-N-acetylneuraminate-poly-alpha-2,8-sialyltransferase"
Q8TDQ1,CD300LF,CMRF35-like molecule 1
Q496F6,CD300E,CMRF35-like molecule 2
Q496F6,CD300E,CMRF35-like molecule 2
Q6UXZ3,CD300LD,CMRF35-like molecule 4
Q08708,CD300C,CMRF35-like molecule 6
Q08708,CD300C,CMRF35-like molecule 6
A8K4G0,CD300LB,CMRF35-like molecule 7
A8K4G0,CD300LB,CMRF35-like molecule 7
Q9UGN4,CD300A,CMRF35-like molecule 8
Q6UXG3,CD300LG,CMRF35-like molecule 9
Q6UXG3,CD300LG,CMRF35-like molecule 9
Q96T59,CDRT15,CMT1A duplicated region transcript 15 protein
P26992 | P26441,CNTFR | CNTF,CNTFR/CNTF Complex Protein
Q14019,COTL1,Coactosin-like protein
P00740,F9,Coagulation factor IX
P00740,F9,Coagulation factor IXab
P12259,F5,Coagulation Factor V
P08709,F7,Coagulation factor VII
P00451,F8,Coagulation Factor VIII
P23610,F8A1,Coagulation factor VIII-associated protein
P00742,F10,Coagulation Factor X
P00742,F10,Coagulation factor Xa
P03951,F11,Coagulation Factor XI
P00748,F12,Coagulation Factor XII
P05160 | P00488,F13B | F13A1,Coagulation factor XIII
P05160,F13B,Coagulation factor XIII B chain
P53618,COPB1,Coatomer subunit beta
P35606,COPB2,Coatomer subunit beta'
O14579,COPE,Coatomer subunit epsilon
Q96EY8,MMAB,"Cob(I)yrinic acid a,c-diamide adenosyltransferase, mitochondrial"
Q4V339,CBWD6,COBW domain-containing protein 6
Q16568,CARTPT,Cocaine- and amphetamine-regulated transcript protein
O43405,COCH,Cochlin
O43405,COCH,Cochlin
Q96MF6,COQ10A,"Coenzyme Q-binding protein COQ10 homolog A, mitochondrial"
Q9H8M1,COQ10B,"Coenzyme Q-binding protein COQ10 homolog B, mitochondrial"
P23528,CFL1,Cofilin-1
Q9Y281,CFL2,Cofilin-2
Q8N3U4,STAG2,Cohesin subunit SA-2
Q5T0F9,CC2D1B,Coiled-coil and C2 domain-containing protein 1B
I3L3R5,CCER2,Coiled-coil domain-containing glutamate-rich protein 2
Q8IW40,CCDC103,Coiled-coil domain-containing protein 103
Q9BWC9,CCDC106,Coiled-coil domain-containing protein 106
Q8WV48,CCDC107,Coiled-coil domain-containing protein 107
Q8NE86,MCU,Coiled-coil domain-containing protein 109A
Q8NEF3,CCDC112,Coiled-coil domain-containing protein 112
Q96M63,ODAD1,Coiled-coil domain-containing protein 114
Q96NT0,CCDC115,Coiled-coil domain-containing protein 115
Q8IWD4,CCDC117,Coiled-coil domain-containing protein 117
Q8WUD4,CCDC12,Coiled-coil domain-containing protein 12
Q8WUD4,CCDC12,Coiled-coil domain-containing protein 12
Q96HB5,CCDC120,Coiled-coil domain-containing protein 120
Q96HB5,CCDC120,Coiled-coil domain-containing protein 120
Q5T0U0,CCDC122,Coiled-coil domain-containing protein 122
Q96CT7,CCDC124,Coiled-coil domain-containing protein 124
Q96EE4,CCDC126,Coiled-coil domain-containing protein 126
Q9H6E4,CCDC134,Coiled-coil domain-containing protein 134
Q9H6E4,CCDC134,Coiled-coil domain-containing protein 134
Q96MF4,CCDC140,Coiled-coil domain-containing protein 140
Q6ZUS6,CCDC149,Coiled-coil domain-containing protein 149
Q4G0S7,CCDC152,Coiled-coil domain-containing protein 152
P0C7I6,CCDC159,Coiled-coil domain-containing protein 159
A6NGH7,CCDC160,Coiled-coil domain-containing protein 160
Q9P0B6,CCDC167,Coiled-coil domain-containing protein 167
A6NNP5,CCDC169,Coiled-coil domain-containing protein 169
Q8IYT3,CCDC170,Coiled-coil domain-containing protein 170
P0C7W6,CCDC172,Coiled-coil domain-containing protein 172
Q5TID7,CCDC181,Coiled-coil domain-containing protein 181
Q5T5S1,CCDC183,Coiled-coil domain-containing protein 183
P0DO97,CCDC192,Coiled-coil domain-containing protein 192
Q8N4L8,CCDC24,Coiled-coil domain-containing protein 24
Q86WR0,CCDC25,Coiled-coil domain-containing protein 25
Q8IWP9,CCDC28A,Coiled-coil domain-containing protein 28A
Q9BUN5,CCDC28B,Coiled-coil domain-containing protein 28B
Q9BQI4,CCDC3,Coiled-coil domain-containing protein 3
Q5VVM6,CCDC30,Coiled-coil domain-containing protein 30
Q96MW1,CCDC43,Coiled-coil domain-containing protein 43
Q8IVM0,CCDC50,Coiled-coil domain-containing protein 50
Q96ER9,CCDC51,Coiled-coil domain-containing protein 51
Q2TAC2,CCDC57,Coiled-coil domain-containing protein 57
Q4VC31,MIX23,Coiled-coil domain-containing protein 58
Q16204,CCDC6,Coiled-coil domain-containing protein 6
A6NI79,CCDC69,Coiled-coil domain-containing protein 69
Q6NSX1,CCDC70,Coiled-coil domain-containing protein 70
Q96LY2,CCDC74B,Coiled-coil domain-containing protein 74B
Q76M96,CCDC80,Coiled-coil domain-containing protein 80
Q8N4S0,CCDC82,Coiled-coil domain-containing protein 82
Q8IWF9,CCDC83,Coiled-coil domain-containing protein 83
A6NC98,CCDC88B,Coiled-coil domain-containing protein 88B
Q8N998,CCDC89,Coiled-coil domain-containing protein 89
Q9Y3X0,CCDC9,Coiled-coil domain-containing protein 9
Q9GZT6,CCDC90B,"Coiled-coil domain-containing protein 90B, mitochondrial"
Q7Z6B0,CCDC91,Coiled-coil domain-containing protein 91
Q53HC0,CCDC92,Coiled-coil domain-containing protein 92
Q9BW85,YJU2,Coiled-coil domain-containing protein 94
Q8NBZ0,INO80E,Coiled-coil domain-containing protein 95
Q96F63,CCDC97,Coiled-coil domain-containing protein 97
Q8N8F7,LSMEM1,Coiled-coil domain-containing transmembrane protein C7orf53
Q8WYQ3,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial"
Q9Y6H1,CHCHD2,Coiled-coil-helix-coiled-coil-helix domain-containing protein 2
Q9NX63,CHCHD3,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 3, mitochondrial"
Q9BRQ6,CHCHD6,Coiled-coil-helix-coiled-coil-helix domain-containing protein 6
Q9BUK0,CHCHD7,Coiled-coil-helix-coiled-coil-helix domain-containing protein 7
Q9Y534,CSDC2,Cold shock domain-containing protein C2
O75534,CSDE1,Cold shock domain-containing protein E1
Q14011,CIRBP,Cold-inducible RNA-binding protein
P04118,CLPS,Colipase
A2RUU4,CLPSL1,Colipase-like protein 1
Q6UWE3,CLPSL2,Colipase-like protein 2
P02452,COL1A1,Collagen alpha-1(I) chain:C-term propeptide
P02452,COL1A1,Collagen alpha-1(I) chain:N-term propeptide
P02462,COL4A1,Collagen alpha-1(IV) chain
P20849,COL9A1,Collagen alpha-1(IX) chain
P20849,COL9A1,Collagen alpha-1(IX) chain
P20908,COL5A1,Collagen alpha-1(V) chain
P12109,COL6A1,Collagen alpha-1(VI) chain
P12109,COL6A1,Collagen alpha-1(VI) chain
P27658,COL8A1,Collagen alpha-1(VIII) chain
Q03692,COL10A1,Collagen alpha-1(X) chain
Q5TAT6,COL13A1,Collagen alpha-1(XIII) chain
Q05707,COL14A1,Collagen alpha-1(XIV) chain
P39059,COL15A1,Collagen alpha-1(XV) chain
Q9UMD9,COL17A1,Collagen alpha-1(XVII) chain
Q9P218,COL20A1,Collagen alpha-1(XX) chain
Q96P44,COL21A1,Collagen alpha-1(XXI) chain
Q86Y22,COL23A1,Collagen alpha-1(XXIII) chain
Q9BXS0,COL25A1,Collagen alpha-1(XXV) chain
Q2UY09,COL28A1,Collagen alpha-1(XXVIII) chain
P08572,COL4A2,Collagen alpha-2(IV) chain precursor
P08572,COL4A2,Collagen alpha-2(IV) chain precursor
P05997,COL5A2,Collagen alpha-2(V) chain
P12110,COL6A2,Collagen alpha-2(VI) chain
P25067,COL8A2,Collagen alpha-2(VIII) chain
P13942,COL11A2,Collagen alpha-2(XI) chain
Q14050,COL9A3,Collagen alpha-3(IX) chain
P12111,COL6A3,"Collagen alpha-3(VI) chain:Bovine pancreatic trypsin inhibitor/Kunitz inhibitor domain, isoform 1"
P12111,COL6A3,Collagen alpha-3(VI) chain:isoform 3
P29400,COL4A5,Collagen alpha-5(IV) chain
A8TX70,COL6A5,Collagen alpha-5(VI) chain
A6NMZ7,COL6A6,Collagen alpha-6(VI) chain
Q96CG8,CTHRC1,Collagen triple helix repeat-containing protein 1
Q96CG8,CTHRC1,Collagen triple helix repeat-containing protein 1
P02458,COL2A1,Collagen Type II
P02461,COL3A1,Collagen Type III
Q9Y5P4,CERT1,Collagen type IV alpha-3-binding protein:PH domain
Q9Y5P4,CERT1,"Collagen type IV alpha-3-binding protein:StAR-related lipid-transfer domain, isoform 2"
P45452,MMP13,Collagenase 3
Q9Y6Z7,COLEC10,Collectin-10
Q9BWP8,COLEC11,Collectin-11
Q5KU26,COLEC12,Collectin-12
Q5KU26,COLEC12,Collectin-12
Q9HBJ8,CLTRN,Collectrin
P23508,MCC,Colorectal mutant cancer protein
Q8N668,COMMD1,COMM domain-containing protein 1
Q9Y6G5,COMMD10,COMM domain-containing protein 10
Q86X83,COMMD2,COMM domain-containing protein 2
Q9UBI1,COMMD3,COMM domain-containing protein 3
Q9H0A8,COMMD4,COMM domain-containing protein 4
Q9GZQ3,COMMD5,COMM domain-containing protein 5
Q7Z4G1,COMMD6,COMM domain-containing protein 6
Q86VX2,COMMD7,COMM domain-containing protein 7
Q9NX08,COMMD8,COMM domain-containing protein 8
Q9P000,COMMD9,COMM domain-containing protein 9
P0C862,C1QTNF9,Complement C1q and tumor necrosis factor-related protein 9A
P0C862,C1QTNF9,Complement C1q and tumor necrosis factor-related protein 9A
B2RNN3,C1QTNF9B,Complement C1q and tumor necrosis factor-related protein 9B
P02747 | P02746 | P02745,C1QC | C1QB | C1QA,Complement C1q subcomponent
P02745,C1QA,Complement C1q subcomponent subunit A
P02746,C1QB,Complement C1q subcomponent subunit B
P02747,C1QC,Complement C1q subcomponent subunit C
Q9BXJ1,C1QTNF1,Complement C1q tumor necrosis factor-related protein 1
Q9BXJ5,C1QTNF2,Complement C1q tumor necrosis factor-related protein 2
Q9BXJ5,C1QTNF2,Complement C1q tumor necrosis factor-related protein 2
Q9BXJ4,C1QTNF3,Complement C1q tumor necrosis factor-related protein 3
Q9BXJ3,C1QTNF4,Complement C1q tumor necrosis factor-related protein 4
Q9BXJ3,C1QTNF4,Complement C1q tumor necrosis factor-related protein 4
Q9BXJ3,C1QTNF4,Complement C1q tumor necrosis factor-related protein 4
Q9BXJ0,C1QTNF5,Complement C1q tumor necrosis factor-related protein 5
Q9BXI9,C1QTNF6,Complement C1q tumor necrosis factor-related protein 6
Q7Z5L3,C1QL2,Complement C1q-like protein 2
Q7Z5L3,C1QL2,Complement C1q-like protein 2
Q5VWW1,C1QL3,Complement C1q-like protein 3
Q86Z23,C1QL4,Complement C1q-like protein 4
P00736,C1R,Complement C1r subcomponent
Q9NZP8,C1RL,Complement C1r subcomponent-like protein
P09871,C1S,Complement C1s subcomponent
P09871,C1S,Complement C1s subcomponent
P06681,C2,Complement C2
P01024,C3,Complement C3
P01024,C3,Complement C3
P01024,C3,Complement C3b
P01024,C3,"Complement C3b, inactivated"
P01024,C3,Complement C3d fragment
P0C0L5 | P0C0L4,C4B | C4A,Complement C4
P0C0L4,C4A,Complement C4-A
P0C0L5 | P0C0L4,C4B | C4A,Complement C4b
P01031,C5,Complement C5
P13671 | P01031,C6 | C5,Complement C5b-C6 complex
Q07021,C1QBP,"Complement component 1 Q subcomponent-binding protein, mitochondrial"
Q9NPY3,CD93,Complement component C1q receptor
Q9NPY3,CD93,Complement component C1q receptor
P13671,C6,Complement component C6
P10643,C7,Complement component C7
P10643,C7,Complement component C7
P07360 | P07358 | P07357,C8G | C8B | C8A,Complement component C8
P07357,C8A,Complement component C8 alpha chain
P07358,C8B,Complement component C8 beta chain
P07360,C8G,Complement component C8 gamma chain
P07360,C8G,Complement component C8 gamma chain
P02748,C9,Complement component C9
P02748,C9,Complement component C9
P08174,CD55,Complement decay-accelerating factor
P00751,CFB,Complement factor B
P00746,CFD,Complement factor D
P00746,CFD,Complement factor D
P08603,CFH,Complement factor H
Q03591,CFHR1,Complement factor H-related protein 1
Q03591,CFHR1,Complement factor H-related protein 1
P36980,CFHR2,Complement factor H-related protein 2
Q02985,CFHR3,Complement factor H-related protein 3
Q92496,CFHR4,Complement factor H-related protein 4
Q9BXR6,CFHR5,Complement factor H-related protein 5
Q9BXR6,CFHR5,Complement factor H-related protein 5
Q9BXR6,CFHR5,Complement factor H-related protein 5
P05156,CFI,Complement factor I
P17927,CR1,Complement receptor type 1
P20023,CR2,Complement receptor type 2
Q9Y375,NDUFAF1,"Complex I intermediate-associated protein 30, mitochondrial"
O14810,CPLX1,Complexin-1
Q6PUV4,CPLX2,Complexin-2
Q8WVH0,CPLX3,Complexin-3
P29279,CCN2,Connective tissue growth factor
P02775,PPBP,Connective tissue-activating peptide III
Q14746,COG2,Conserved oligomeric Golgi complex subunit 2
Q9UP83,COG5,Conserved oligomeric Golgi complex subunit 5
Q9Y2V7,COG6,Conserved oligomeric Golgi complex subunit 6
Q96MW5,COG8,Conserved oligomeric Golgi complex subunit 8
Q9NZB2,FAM120A,Constitutive coactivator of PPAR-gamma-like protein 1
Q12860,CNTN1,Contactin-1
Q02246,CNTN2,Contactin-2
Q9P232,CNTN3,Contactin-3
Q8IWV2,CNTN4,Contactin-4
O94779,CNTN5,Contactin-5
Q9UQ52,CNTN6,Contactin-6
Q9UHC6,CNTNAP2,Contactin-associated protein-like 2
Q8WYK1,CNTNAP5,Contactin-associated protein-like 5
Q13098,GPS1,COP9 signalosome complex subunit 1
P61201,COPS2,COP9 signalosome complex subunit 2
Q9UNS2,COPS3,COP9 signalosome complex subunit 3
Q9BT78,COPS4,COP9 signalosome complex subunit 4
