UniProt ID	Gene	Protein name
Q8N475	FSTL5	Follistatin-related protein 5
P01225	FSHB	Follitropin subunit beta
Q99958	FOXC2	Forkhead box protein C2
P55316	FOXG1	Forkhead box protein G1
Q9P0K8	FOXJ2	Forkhead box protein J2
P58012	FOXL2	Forkhead box protein L2
Q08050	FOXM1	Forkhead box protein M1
Q12778	FOXO1	Forkhead box protein O1A
O43524	FOXO3	Forkhead box protein O3
P98177	FOXO4	Forkhead box protein O4
Q9H334	FOXP1	Forkhead box protein P1
Q9BZS1	FOXP3	Forkhead box protein P3
Q8IVH2	FOXP4	Forkhead box protein P4
O95954	FTCD	Formimidoyltransferase-cyclodeaminase
Q96RU3	FNBP1	Formin-binding protein 1
P15408	FOSL2	Fos-related antigen 2
Q13642	FHL1	Four and a half LIM domains protein 1
Q86VR8	FJX1	Four-jointed box protein 1
P78423	CX3CL1	Fractalkine
Q06787	FMR1	Fragile X mental retardation protein 1
Q06787	FMR1	Fragile X mental retardation protein 1
Q06787	FMR1	Fragile X mental retardation protein 1
P51114	FXR1	Fragile X mental retardation syndrome-related protein 1
Q5H8C1	FREM1	FRAS1-related extracellular matrix protein 1
Q5SZK8	FREM2	FRAS1-related extracellular matrix protein 2
Q16595	FXN	"Frataxin, mitochondrial"
Q16595	FXN	"Frataxin, mitochondrial"
Q01543	FLI1	Friend leukemia integration 1 transcription factor
Q9UP38	FZD1	Frizzled-1
Q9ULW2	FZD10	Frizzled-10:Cytoplasmic domain
Q9ULW2	FZD10	Frizzled-10:Frizzled domain
Q14332	FZD2	Frizzled-2
Q9ULV1	FZD4	Frizzled-4
Q13467	FZD5	Frizzled-5
O75084	FZD7	Frizzled-7
Q9H461	FZD8	Frizzled-8
O00144	FZD9	Frizzled-9
Q9H479	FN3K	Fructosamine-3-kinase
P09467	FBP1	"Fructose-1,6-bisphosphatase 1"
O00757	FBP2	"Fructose-1,6-bisphosphatase isozyme 2"
Q9NQ88	TIGAR	"Fructose-2,6-bisphosphatase TIGAR"
P04075	ALDOA	Fructose-bisphosphate aldolase A
P05062	ALDOB	Fructose-bisphosphate aldolase B
P09972	ALDOC	Fructose-bisphosphate aldolase C
P07954	FH	"Fumarate hydratase, mitochondrial"
P16930	FAH	Fumarylacetoacetase
Q96GK7	FAHD2A	Fumarylacetoacetate hydrolase domain-containing protein 2A
Q8IVP5	FUNDC1	FUN14 domain-containing protein 1
Q9H0Q3	FXYD6	FXYD domain-containing ion transport regulator 6
Q7Z6J4	FGD2	"FYVE, RhoGEF and PH domain-containing protein 2"
P0CL80	GAGE12F	G antigen 12F
Q13066	GAGE2B	G antigen 2
Q6NT46	GAGE2A	G antigen 2A
Q9UEU5	GAGE2D	G antigen 2D
Q9UEU5	GAGE2D	G antigen 2D
O60829	PAGE4	G antigen family C member 1
P34947	GRK5	G protein-coupled receptor kinase 5
Q8NDV2	GPR26	G-protein coupled receptor 26
Q8IZP9	ADGRG2	G-protein coupled receptor 64
P27469	G0S2	G0/G1 switch protein 2
P24864	CCNE1	G1/S-specific cyclin-E1
P14635	CCNB1	G2/mitotic-specific cyclin-B1
O95067	CCNB2	G2/mitotic-specific cyclin-B2
Q06547	GABPB1	GA-binding protein subunit beta-1
P51570	GALK1	Galactokinase
Q9H3Q3	GAL3ST2	Galactose-3-O-sulfotransferase 2
Q10981	FUT2	Galactoside 2-alpha-L-fucosyltransferase 2
P21217	FUT3	Galactoside 3(4)-L-fucosyltransferase
Q9UHV8	LGALS13	Galactoside-binding soluble lectin 13
Q99999	GAL3ST1	Galactosylceramide sulfotransferase
Q9P2W7	B3GAT1	Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 1
O94766	B3GAT3	Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3
P22466	GAL	Galanin
Q9UBC7	GALP	Galanin-like peptide
P09382	LGALS1	Galectin-1
Q05315	CLC	Galectin-10
P05162	LGALS2	Galectin-2
P17931	LGALS3	Galectin-3
Q08380	LGALS3BP	Galectin-3-binding protein
P56470	LGALS4	Galectin-4
P47929	LGALS7	Galectin-7
P47929	LGALS7	Galectin-7
O00214	LGALS8	Galectin-8
O00182	LGALS9	Galectin-9
Q3ZCW2	LGALSL	Galectin-related protein
Q8WW33	GTSF1	Gametocyte-specific factor 1
O95166	GABARAP	Gamma-aminobutyric acid receptor-associated protein
O95166	GABARAP	Gamma-aminobutyric acid receptor-associated protein
Q9H0R8	GABARAPL1	Gamma-aminobutyric acid receptor-associated protein-like 1
P60520	GABARAPL2	Gamma-aminobutyric acid receptor-associated protein-like 2
Q9UBS5	GABBR1	Gamma-aminobutyric acid type B receptor subunit 1
O75899	GABBR2	Gamma-aminobutyric acid type B receptor subunit 2:Cytoplasmic domain
O75899	GABBR2	Gamma-aminobutyric acid type B receptor subunit 2:Extracellular domain
P11844	CRYGA	Gamma-crystallin A
P07315	CRYGC	Gamma-crystallin C
P07320	CRYGD	Gamma-crystallin D
P09104	ENO2	Gamma-enolase
P09104	ENO2	Gamma-enolase
Q92820	GGH	Gamma-glutamyl hydrolase
P36269	GGT5	Gamma-glutamyltransferase 5
Q16666	IFI16	"Gamma-interferon-inducible protein 16:Isoform 2, Hematopoietic expression, interferon-inducible nature, and nuclear localization 1"
Q16666	IFI16	"Gamma-interferon-inducible protein 16:Isoform 2, Hematopoietic expression, interferon-inducible nature, and nuclear localization 2"
Q9NZ42	PSENEN	Gamma-secretase subunit PEN-2
Q99747	NAPG	Gamma-soluble NSF attachment protein
O76070	SNCG	Gamma-synuclein
P17900	GM2A	Ganglioside GM2 activator
Q96MZ0	GDAP1L1	Ganglioside-induced differentiation-associated protein 1-like 1
P17302	GJA1	Gap junction alpha-1 protein
P48165	GJA8	Gap junction alpha-8 protein
Q9UKL4	GJD2	Gap junction delta-2 protein
P09681	GIP	Gastric inhibitory polypeptide
P09681	GIP	Gastric inhibitory polypeptide
P27352	CBLIF	Gastric intrinsic factor
P07492	GRP	Gastrin-releasing peptide
P07492	GRP	Gastrin-releasing peptide
Q9NS71	GKN1	Gastrokine-1
Q86XP6	GKN2	Gastrokine-2
P51161	FABP6	Gastrotropin
Q8WUU5	GATAD1	GATA zinc finger domain-containing protein 1
O95479	H6PD	GDH/6PGL endoplasmic bifunctional protein
P56159	GFRA1	GDNF family receptor alpha-1
O00451	GFRA2	GDNF family receptor alpha-2
O60609	GFRA3	GDNF family receptor alpha-3
Q6UXV0	GFRAL	GDNF family receptor alpha-like
Q9H488	POFUT1	GDP-fucose protein O-fucosyltransferase 1
Q13630	GFUS	GDP-L-fucose synthase
O60547	GMDS	"GDP-mannose 4,6 dehydratase"
P06396	GSN	Gelsolin
P06396	GSN	Gelsolin
Q8WXD5	GEMIN6	Gem-associated protein 6
Q9H840	GEMIN7	Gem-associated protein 7
O75496	GMNN	Geminin
P78347	GTF2I	General transcription factor II-I
P29083	GTF2E1	General transcription factor IIE subunit 1
P13984	GTF2F2	General transcription factor IIF subunit 2
O60763	USO1	General vesicular transport factor p115
Q9NQX3	GPHN	Gephyrin
O95749	GGPS1	Geranylgeranyl pyrophosphate synthase
Q8N2G8	GHDC	GH3 domain-containing protein
Q9H2C0	GAN	Gigaxonin
P60983	GMFB	Glia maturation factor beta
O60234	GMFG	Glia maturation factor gamma
P07093	SERPINE2	Glia-derived nexin
P07093	SERPINE2	Glia-derived nexin
P39905	GDNF	Glial cell line-derived neurotrophic factor
P14136	GFAP	Glial fibrillary acidic protein
P14136	GFAP	Glial fibrillary acidic protein
P48060	GLIPR1	Glioma pathogenesis-related protein 1
Q6ZMI3	GLDN	Gliomedin
P01275	GCG	Glucagon
P43220	GLP1R	Glucagon-like peptide 1 receptor:Cytoplasmic domain
P43220	GLP1R	Glucagon-like peptide 1 receptor:Extracellular domain
Q9UKD1	GMEB2	Glucocorticoid modulatory element-binding protein 2
P04150	NR3C1	Glucocorticoid receptor
P35557	GCK	Glucokinase
Q14397	GCKR	Glucokinase regulatory protein
Q96EK6	GNPNAT1	Glucosamine 6-phosphate N-acetyltransferase
P46926	GNPDA1	Glucosamine-6-phosphate isomerase 1
P11413	G6PD	Glucose-6-phosphate 1-dehydrogenase
P06744	GPI	Glucose-6-phosphate isomerase
Q9NWU2	GID8	Glucose-induced degradation protein 8 homolog
P14314	PRKCSH	Glucosidase 2 subunit beta
Q4G148	GXYLT1	Glucoside xylosyltransferase 1
P04062	GBA	Glucosylceramidase
Q04609	FOLH1	Glutamate carboxypeptidase 2
Q04609	FOLH1	Glutamate carboxypeptidase 2
Q99259	GAD1	Glutamate decarboxylase 1
P00367	GLUD1	"Glutamate dehydrogenase 1, mitochondrial"
P49448	GLUD2	"Glutamate dehydrogenase 2, mitochondrial"
P48058	GRIA4	Glutamate receptor 4
Q9ULK0	GRID1	"Glutamate receptor ionotropic, delta-1"
O43424	GRID2	"Glutamate receptor ionotropic, delta-2"
Q13002	GRIK2	"Glutamate receptor ionotropic, kainate 2"
P48507	GCLM	Glutamate--cysteine ligase regulatory subunit
O94925	GLS	"Glutaminase kidney isoform, mitochondrial"
P15104	GLUL	Glutamine synthetase
Q06210	GFPT1	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1
O94808	GFPT2	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2
Q16769	QPCT	Glutaminyl-peptide cyclotransferase
Q9NXS2	QPCTL	Glutaminyl-peptide cyclotransferase-like protein
Q07075	ENPEP	Glutamyl aminopeptidase
P35754	GLRX	Glutaredoxin-1
Q9NS18	GLRX2	"Glutaredoxin-2, mitochondrial"
O76003	GLRX3	Glutaredoxin-3
A6NC05	C5orf63	Glutaredoxin-like protein C5orf63
Q86SX6	GLRX5	"Glutaredoxin-related protein 5, mitochondrial"
Q92947	GCDH	"Glutaryl-CoA dehydrogenase, mitochondrial"
P07203	GPX1	Glutathione peroxidase 1
P18283	GPX2	Glutathione peroxidase 2
P22352	GPX3	Glutathione peroxidase 3
Q96SL4	GPX7	Glutathione peroxidase 7
P00390	GSR	"Glutathione reductase, mitochondrial"
P08263	GSTA1	Glutathione S-transferase A1
P08263	GSTA1	Glutathione S-transferase A1
P09210	GSTA2	Glutathione S-transferase A2
Q16772	GSTA3	Glutathione S-transferase A3
O15217	GSTA4	Glutathione S-transferase A4
Q9Y2Q3	GSTK1	Glutathione S-transferase kappa 1
P09488	GSTM1	Glutathione S-transferase Mu 1
P09488	GSTM1	Glutathione S-transferase Mu 1
P21266	GSTM3	Glutathione S-transferase Mu 3
Q03013	GSTM4	Glutathione S-transferase Mu 4
P46439	GSTM5	Glutathione S-transferase Mu 5
P78417	GSTO1	Glutathione S-transferase omega-1
P09211	GSTP1	Glutathione S-transferase P
P09211	GSTP1	Glutathione S-transferase P
P30711	GSTT1	Glutathione S-transferase theta-1
P0CG29	GSTT2	Glutathione S-transferase theta-2
P0CG30	GSTT2B	Glutathione S-transferase theta-2B
P48637	GSS	Glutathione synthetase
Q9BUX1	CHAC1	Glutathione-specific gamma-glutamylcyclotransferase 1
P04406	GAPDH	Glyceraldehyde-3-phosphate dehydrogenase
O14556	GAPDHS	"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific"
P21695	GPD1	"Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic"
P21695	GPD1	"Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic"
Q8N335	GPD1L	Glycerol-3-phosphate dehydrogenase 1-like protein
A6NDG6	PGP	Glycerol-3-phosphate phosphatase
Q9NPB8	GPCPD1	Glycerophosphocholine phosphodiesterase GPCPD1
P50440	GATM	"Glycine amidinotransferase, mitochondrial"
P23434	GCSH	"Glycine cleavage system H protein, mitochondrial"
Q6IB77	GLYAT	Glycine N-acyltransferase
Q8WU03	GLYATL2	Glycine N-acyltransferase-like protein 2
Q14749	GNMT	Glycine N-methyltransferase
P09466	PAEP	Glycodelin
P11216	PYGB	"Glycogen phosphorylase, brain form"
P06737	PYGL	"Glycogen phosphorylase, liver form"
P49840	GSK3A	Glycogen synthase kinase-3 alpha
P49841	GSK3B	Glycogen synthase kinase-3 beta
P49841	GSK3B	Glycogen synthase kinase-3 beta
O15488	GYG2	Glycogenin-2
Q9NZD2	GLTP	Glycolipid transfer protein
A6NH11	GLTPD2	Glycolipid transfer protein domain-containing protein 2
Q5SRI9	MANEA	"Glycoprotein endo-alpha-1,2-mannosidase"
Q96T91	GPHA2	Glycoprotein hormone alpha-2
P01215	CGA	Glycoprotein hormones alpha chain
P55808	XG	Glycoprotein Xg
O75063	FAM20B	Glycosaminoglycan xylosylkinase
Q68CQ7	GLT8D1	Glycosyltransferase 8 domain-containing protein 1
Q9H1C3	GLT8D2	Glycosyltransferase 8 domain-containing protein 2
O95461	LARGE1	Glycosyltransferase-like protein LARGE1
P41250	GARS1	Glycyl t-RNA synthetase
P30419	NMT1	Glycylpeptide N-tetradecanoyltransferase 1
P30419	NMT1	Glycylpeptide N-tetradecanoyltransferase 1
O60551	NMT2	Glycylpeptide N-tetradecanoyltransferase 2
Q9UBQ7	GRHPR	Glyoxylate reductase/hydroxypyruvate reductase
P35052	GPC1	Glypican-1
Q8N158	GPC2	Glypican-2
P51654	GPC3	Glypican-3
O75487	GPC4	Glypican-4
P78333	GPC5	Glypican-5
Q9Y625	GPC6	Glypican-6
P36959	GMPR	GMP reductase 1
Q9P2T1	GMPR2	GMP reductase 2
P49915	GMPS	GMP synthase [glutamine-hydrolyzing]
Q8NBJ4	GOLM1	Golgi membrane protein 1
Q8NBJ4	GOLM1	Golgi membrane protein 1
Q9H4A6	GOLPH3	Golgi phosphoprotein 3
Q9H4A5	GOLPH3L	Golgi phosphoprotein 3-like
O95249	GOSR1	Golgi SNAP receptor complex member 1
O14653	GOSR2	Golgi SNAP receptor complex member 2
Q9H4G4	GLIPR2	Golgi-associated plant pathogenesis-related protein 1
Q7Z5G4	GOLGA7	Golgin subfamily A member 7
P17643	TYRP1	gp75
Q9HCN4	GPN1	GPN-loop GTPase 1
Q8IYS0	GRAMD1C	GRAM domain-containing protein 1C
Q8IYS0	GRAMD1C	GRAM domain-containing protein 1C
Q96HH9	GRAMD2B	GRAM domain-containing protein 2B
P28676	GCA	Grancalcin
P28799	GRN	Granulins
P09919	CSF3	Granulocyte colony-stimulating factor
P09919	CSF3	Granulocyte colony-stimulating factor
Q99062	CSF3R	Granulocyte colony-stimulating factor receptor
P04141	CSF2	Granulocyte-macrophage colony-stimulating factor
P15509	CSF2RA	Granulocyte-macrophage colony-stimulating factor receptor subunit alpha
P22749	GNLY	Granulysin
P22749	GNLY	Granulysin
P12544	GZMA	Granzyme A
P12544	GZMA	Granzyme A
P10144	GZMB	Granzyme B
P10144	GZMB	Granzyme B
P20718	GZMH	Granzyme H
P49863	GZMK	Granzyme K
P51124	GZMM	Granzyme M
Q13480	GAB1	GRB2-associated-binding protein 1
Q13588	GRAP	GRB2-related adapter protein
O75791	GRAP2	GRB2-related adapter protein 2
O75791	GRAP2	GRB2-related adapter protein 2
O60565	GREM1	Gremlin-1
Q9H772	GREM2	Gremlin-2
Q4V328	GRIPAP1	GRIP1-associated protein 1
P19875	CXCL2	Gro-beta
P19875	CXCL2	Gro-beta
P19876	CXCL3	Gro-gamma
P19876	CXCL3	Gro-gamma
O15496	PLA2G10	Group 10 secretory phospholipase A2
Q9UNK4	PLA2G2D	Group IID secretory phospholipase A2
Q9NZK7	PLA2G2E	Group IIE secretory phospholipase A2
Q9NZK7	PLA2G2E	Group IIE secretory phospholipase A2
Q9BX93	PLA2G12B	Group XIIB secretory phospholipase A2-like protein
Q8TAE8	GADD45GIP1	Growth arrest and DNA damage-inducible proteins-interacting protein 1
P54826	GAS1	Growth arrest-specific protein 1
O43903	GAS2	Growth arrest-specific protein 2
Q14393	GAS6	Growth arrest-specific protein 6
O60861	GAS7	Growth arrest-specific protein 7
Q13322	GRB10	Growth factor receptor-bound protein 10
Q14449	GRB14	Growth factor receptor-bound protein 14
P62993	GRB2	Growth factor receptor-bound protein 2
Q14451	GRB7	Growth factor receptor-bound protein 7
P10912	GHR	Growth hormone receptor
P01242	GH2	Growth hormone variant
P09341	CXCL1	Growth-regulated alpha protein
P55107	GDF10	Growth/differentiation factor 10
P55107	GDF10	Growth/differentiation factor 10
O95390	GDF11	Growth/differentiation factor 11
O14793 | O95390	MSTN | GDF11	Growth/differentiation factor 11/8
Q99988	GDF15	Growth/differentiation factor 15
Q9UK05	GDF2	Growth/differentiation factor 2
Q9NR23	GDF3	Growth/differentiation factor 3
P43026	GDF5	Growth/differentiation factor 5
Q7Z4P5	GDF7	Growth/differentiation factor 7
Q7Z4P5	GDF7	Growth/differentiation factor 7
O14793	MSTN	Growth/differentiation factor 8
O14793	MSTN	Growth/differentiation factor 8
O60383	GDF9	Growth/differentiation factor 9
Q9HAV7	GRPEL1	"GrpE protein homolog 1, mitochondrial"
Q9P0R6	GSKIP	GSK3-beta interaction protein
P30793	GCH1	GTP cyclohydrolase 1
P30047	GCHFR	GTP cyclohydrolase I feedback regulatory protein
P62826	RAN	GTP-binding nuclear protein Ran
A4D1E9	GTPBP10	GTP-binding protein 10
O95057	DIRAS1	GTP-binding protein Di-Ras1
O95661	DIRAS3	GTP-binding protein Di-Ras3
P55040	GEM	GTP-binding protein GEM
P55042	RRAD	GTP-binding protein RAD
O75628	REM1	GTP-binding protein REM 1
Q9NR31	SAR1A	GTP-binding protein SAR1a
Q9NR31	SAR1A	GTP-binding protein SAR1a
Q9Y6B6	SAR1B	GTP-binding protein SAR1b
Q9Y6B6	SAR1B	GTP-binding protein SAR1b
P01112	HRAS	GTPase HRas
Q9NUV9	GIMAP4	GTPase IMAP family member 4
Q6P9H5	GIMAP6	GTPase IMAP family member 6
Q8NHV1	GIMAP7	GTPase IMAP family member 7
P0DJR0	GIMD1	GTPase IMAP family member GIMD1
P01116	KRAS	GTPase KRas
P01116	KRAS	GTPase KRas
P01111	NRAS	GTPase NRas
Q9Y2T3	GDA	Guanine deaminase
O15068	MCF2L	Guanine nucleotide exchange factor DBS
Q8TBN0	RAB3IL1	Guanine nucleotide exchange factor for Rab-3A
P47224	RABIF	Guanine nucleotide exchange factor MSS4
Q9UKW4	VAV3	Guanine nucleotide exchange factor VAV3
P63096	GNAI1	Guanine nucleotide-binding protein G(i) subunit alpha-1
Q9UBI6	GNG12	Guanine nucleotide-binding protein G(I)/G(S)/G(O) gamma-12 subunit
P61952	GNG11	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-11
O14610	GNGT2	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-T2
P08754	GNAI3	Guanine nucleotide-binding protein G(k) subunit alpha
P50148	GNAQ	Guanine nucleotide-binding protein G(q) subunit alpha
Q5JWF2 | P63092	GNAS	Guanine nucleotide-binding protein G(s) subunit alpha isoforms
P63244	RACK1	Guanine nucleotide-binding protein subunit beta-2-like 1
Q16661	GUCA2B	Guanylate cyclase activator 2B
Q16774	GUK1	Guanylate kinase
P32455	GBP1	Guanylate-binding protein 1
P32456	GBP2	Guanylate-binding protein 2
Q96PP8	GBP5	Guanylate-binding protein 5
Q6ZN66	GBP6	Guanylate-binding protein 6
P43080	GUCA1A	Guanylyl cyclase-activating protein 1
Q9UMX6	GUCA1B	Guanylyl cyclase-activating protein 2
Q9NX24	NHP2	H/ACA ribonucleoprotein complex subunit 2
Q9Y5J3	HEY1	Hairy/enhancer-of-split related with YRPW motif protein 1
Q9Y5J3	HEY1	Hairy/enhancer-of-split related with YRPW motif protein 1
Q9H0R4	HDHD2	Haloacid dehalogenase-like hydrolase domain-containing protein 2
Q9BSH5	HDHD3	Haloacid dehalogenase-like hydrolase domain-containing protein 3
P00738	HP	Haptoglobin
P00738	HP	Haptoglobin isoform 2
Q9Y6N9	USH1C	Harmonin
Q96CS2	HAUS1	HAUS augmin-like complex subunit 1
O00165	HAX1	HCLS1-associated protein X-1
P34931	HSPA1L	Heat shock 70 kDa protein 1-like
O43301	HSPA12A	Heat shock 70 kDa protein 12A
P48723	HSPA13	Heat shock 70 kDa protein 13
P0DMV8	HSPA1A	Heat shock 70 kDa protein 1A
P0DMV9	HSPA1B	Heat shock 70 kDa protein 1B
P17066	HSPA6	Heat shock 70 kDa protein 6
P17066	HSPA6	Heat shock 70 kDa protein 6
P11142	HSPA8	Heat shock cognate 71 kDa protein
O75031	HSF2BP	Heat shock factor 2-binding protein
Q00613	HSF1	Heat shock factor protein 1
Q92598	HSPH1	Heat shock protein 105 kDa
P04792	HSPB1	Heat shock protein beta-1
Q12988	HSPB3	Heat shock protein beta-3
O14558	HSPB6	Heat shock protein beta-6
P08238	HSP90AB1	Heat shock protein HSP 90-beta
P54652	HSPA2	Heat shock-related 70 kDa protein 2
Q96QV1	HHIP	Hedgehog-interacting protein
Q9UK76	JPT1	Hematological and neurological expressed 1 protein
Q9H910	JPT2	Hematological and neurological expressed 1-like protein
P14317	HCLS1	Hematopoietic lineage cell-specific protein
P28906	CD34	Hematopoietic progenitor cell antigen CD34
O60760	HPGDS	Hematopoietic prostaglandin D synthase
Q96JZ2	HSH2D	Hematopoietic SH2 domain-containing protein
Q03014	HHEX	Hematopoietically-expressed homeobox protein HHEX
P09601	HMOX1	Heme oxygenase 1
P30519	HMOX2	Heme oxygenase 2
Q9NRV9	HEBP1	Heme-binding protein 1
Q9Y5N5	N6AMT1	HemK methyltransferase family member 2
P68871 | P69905	HBB | HBA1	Hemoglobin
P68871	HBB	Hemoglobin subunit beta
P02042	HBD	Hemoglobin subunit delta
P02100	HBE1	Hemoglobin subunit epsilon
P69892	HBG2	Hemoglobin subunit gamma-2
P09105	HBQ1	Hemoglobin subunit theta-1
P09105	HBQ1	Hemoglobin subunit theta-1
P02008	HBZ	Hemoglobin subunit zeta
Q6ZVN8	HJV	Hemojuvelin
P02790	HPX	Hemopexin
P02790	HPX	Hemopexin
P02790	HPX	Hemopexin
A8MVW5	HEPACAM2	"HEPACAM family member 2:Isoform 1, Cytoplasmic domain"
A8MVW5	HEPACAM2	"HEPACAM family member 2:Isoform 2, Extracellular domain"
Q7LGA3	HS2ST1	Heparan sulfate 2-O-sulfotransferase 1
O14792	HS3ST1	Heparan sulfate glucosamine 3-O-sulfotransferase 1
Q9Y663	HS3ST3A1	Heparan sulfate glucosamine 3-O-sulfotransferase 3A1
Q9Y662	HS3ST3B1	Heparan sulfate glucosamine 3-O-sulfotransferase 3B1
Q9Y661	HS3ST4	Heparan sulfate glucosamine 3-O-sulfotransferase 4
Q9Y661	HS3ST4	Heparan sulfate glucosamine 3-O-sulfotransferase 4
Q8IZT8	HS3ST5	Heparan sulfate glucosamine 3-O-sulfotransferase 5
O60243	HS6ST1	Heparan-sulfate 6-O-sulfotransferase 1
Q96MM7	HS6ST2	Heparan-sulfate 6-O-sulfotransferase 2
Q8IZP7	HS6ST3	Heparan-sulfate 6-O-sulfotransferase 3
Q9Y251	HPSE	Heparanase
P05546	SERPIND1	Heparin cofactor 2
Q99075	HBEGF	Heparin-binding EGF-like growth factor
Q16534	HLF	Hepatic leukemia factor
Q96D42	HAVCR1	Hepatitis A virus cellular receptor 1
Q8TDQ0	HAVCR2	Hepatitis A virus cellular receptor 2
Q8TDQ0	HAVCR2	Hepatitis A virus cellular receptor 2
Q8TDQ0	HAVCR2	Hepatitis A virus cellular receptor 2
Q14CZ8	HEPACAM	Hepatocyte cell adhesion molecule
P14210	HGF	Hepatocyte growth factor
Q04756	HGFAC	Hepatocyte growth factor activator
Q04756	HGFAC	Hepatocyte growth factor activator
P08581	MET	Hepatocyte growth factor receptor
P08581	MET	Hepatocyte growth factor receptor
P26927	MST1	Hepatocyte growth factor-like protein
O14964	HGS	Hepatocyte growth factor-regulated tyrosine kinase substrate
P20823	HNF1A	Hepatocyte nuclear factor 1-alpha
P41235	HNF4A	Hepatocyte nuclear factor 4-alpha
P51858	HDGF	Hepatoma-derived growth factor
P51858	HDGF	Hepatoma-derived growth factor
Q5TGJ6	HDGFL1	Hepatoma-derived growth factor-like protein 1
Q7Z4V5	HDGFL2	Hepatoma-derived growth factor-related protein 2
Q9Y3E1	HDGFL3	Hepatoma-derived growth factor-related protein 3
P81172	HAMP	Hepcidin
Q9BQS7	HEPH	Hephaestin
Q6MZM0	HEPHL1	Hephaestin-like protein 1
Q9UM44	HHLA2	HERV-H LTR-associating protein 2
Q9XRX5	HHLA3	HERV-H LTR-associating protein 3
Q99729	HNRNPAB	Heterogeneous nuclear ribonucleoprotein A/B
Q99729	HNRNPAB	Heterogeneous nuclear ribonucleoprotein A/B
Q13151	HNRNPA0	Heterogeneous nuclear ribonucleoprotein A0
P09651	HNRNPA1	Heterogeneous nuclear ribonucleoprotein A1
P09651	HNRNPA1	Heterogeneous nuclear ribonucleoprotein A1
